host_is_superhost,latitude,longitude,accommodates,bedrooms,price,review_scores_value,instant_bookable,entire_apt,bathrooms,single_letting,over_ten_lettings
True,51.65291,-0.11253,2,1,54.0,4.73,True,False,1.0,True,False
False,51.57228,0.25851,2,1,45.0,5.0,False,True,1.0,True,False
False,51.52754,-0.17488,1,1,65.0,4.68,True,True,1.0,True,False
False,51.4674,-0.15106,2,1,40.0,5.0,False,False,1.0,True,False
False,51.50699,-0.21107,4,2,120.0,4.0,False,True,2.0,True,False
False,51.54784,-0.099,1,1,85.0,,False,False,1.0,True,False
False,51.45709,-0.19962,1,1,35.0,5.0,False,False,1.0,True,False
False,51.55078,0.10792,2,1,100.0,,False,False,1.0,True,False
False,51.50515,-0.14932,5,2,300.0,4.46,True,True,2.0,True,False
False,51.46643,-0.18814,4,2,349.0,4.5,False,True,2.5,False,False
False,51.58989,-0.15082,2,1,40.0,4.9,False,False,1.0,True,False
False,51.52644,-0.09176,2,1,60.0,4.0,False,False,1.5,True,False
False,51.44011,-0.12827,4,1,100.0,4.8,False,True,1.0,True,False
False,51.43495,-0.10523,3,1,50.0,5.0,False,True,1.0,True,False
False,51.5123,-0.19787,2,1,138.0,,False,True,1.0,True,False
False,51.53687,-0.10496,6,1,94.0,4.5,False,True,2.0,True,False
False,51.50567,-0.06244,1,1,54.0,4.5,False,False,1.0,False,False
False,51.48539,0.10214,1,1,18.0,4.47,False,False,1.0,False,False
False,51.45773,-0.10796,6,3,150.0,4.67,True,True,1.0,True,False
False,51.56386,0.09912,2,1,18.0,,True,False,1.0,True,False
True,51.51403,-0.14294,6,2,190.0,4.76,True,True,2.0,True,False
True,51.52564,-0.0779,4,1,95.0,4.52,True,True,1.0,True,False
False,51.42917,0.01927,4,1,50.0,,True,False,1.0,True,False
False,51.49117,-0.08205,3,1,40.0,3.0,False,False,1.0,True,False
True,51.54348,-0.10718,2,1,193.0,4.7,False,True,1.0,True,False
True,51.50969,-0.03059,2,1,80.0,4.98,True,False,1.0,True,False
False,51.52218,-0.14361,4,2,250.0,,False,True,2.0,True,False
False,51.5469,-0.09534,1,1,40.0,5.0,False,False,1.0,True,False
True,51.57675,-0.07683,2,1,35.0,4.89,True,False,1.0,True,False
False,51.49415,-0.18219,4,1,140.0,4.75,False,True,1.0,True,False
False,51.62082,-0.13816,2,1,55.0,4.67,False,False,1.0,True,False
False,51.6059,-0.25655,1,1,39.0,4.97,False,False,1.0,True,False
False,51.52918,-0.19708,4,2,150.0,5.0,True,True,2.0,True,False
True,51.52898,-0.08613,2,1,42.0,4.84,False,False,1.0,True,False
False,51.52557,-0.16187,3,1,200.0,2.5,False,True,1.0,True,False
False,51.50091,-0.11227,6,3,445.0,4.67,False,True,2.5,True,False
False,51.51241,-0.14181,6,2,414.0,4.75,True,True,2.0,True,False
False,51.46497,-0.05414,4,3,250.0,4.75,False,True,1.0,True,False
False,51.4631,-0.13609,4,2,139.0,5.0,False,True,2.0,True,False
False,51.51217,-0.1285,6,1,180.0,4.53,False,True,1.0,False,True
False,51.49071,-0.16166,3,1,163.0,4.5,True,True,1.0,False,True
False,51.53424,-0.05001,2,1,68.0,4.57,False,True,1.0,True,False
False,51.46598,-0.06266,2,1,50.0,,False,True,1.0,True,False
False,51.49147,-0.16064,2,1,299.0,,False,True,1.0,True,False
False,51.53343,0.19589,4,1,50.0,4.53,False,False,1.0,True,False
True,51.48232,-0.20677,2,1,70.0,4.75,False,True,1.0,True,False
True,51.53493,-0.23122,1,1,26.0,4.94,False,False,2.0,False,False
True,51.56771,-0.21219,6,3,67.0,4.88,True,True,1.5,True,False
False,51.5115,-0.18991,1,1,65.0,5.0,False,False,1.0,False,True
False,51.49058,-0.13075,6,3,100.0,4.7,False,False,2.0,True,False
False,51.54079,0.00726,2,1,100.0,5.0,False,True,1.0,True,False
False,51.53085,-0.11092,4,1,105.0,4.89,True,True,1.0,True,False
False,51.49943,-0.04669,2,1,85.0,5.0,False,True,1.0,False,False
False,51.58782,-0.16572,4,1,50.0,,False,True,1.0,True,False
False,51.56642,-0.11082,1,1,35.0,,False,False,1.5,True,False
False,51.56209,-0.13869,3,1,100.0,5.0,False,False,1.0,True,False
False,51.48533,0.10246,1,1,19.0,4.48,False,False,1.5,False,False
False,51.49725,-0.06271,1,1,21.0,1.0,True,False,1.0,True,False
False,51.47892,-0.08036,2,1,60.0,5.0,False,False,2.0,False,False
False,51.4075,-0.06551,2,1,300.0,4.41,False,False,1.0,True,False
False,51.51178,-0.19719,2,1,72.0,4.53,False,True,1.0,True,False
False,51.50704,-0.14872,2,1,215.0,4.71,True,True,2.0,False,True
False,51.58314,-0.11513,2,1,75.0,5.0,False,False,1.0,True,False
False,51.53491,-0.13828,2,1,128.0,4.75,True,False,1.0,True,False
False,51.4449,0.00646,4,2,51.0,,False,True,1.0,True,False
False,51.53769,0.15341,2,1,90.0,4.0,False,False,1.0,True,False
False,51.5341,-0.13892,2,1,115.0,4.73,True,False,1.5,True,False
False,51.43851,-0.33744,2,1,45.0,5.0,True,False,1.0,True,False
False,51.54633,-0.07452,2,1,206.0,5.0,False,True,1.0,True,False
True,51.52019,-0.11064,5,1,170.0,4.0,True,False,1.0,False,False
True,51.42273,-0.16403,2,1,500.0,5.0,False,False,2.0,False,False
False,51.54407,-0.05804,2,1,35.0,,False,False,2.0,True,False
False,51.4568,-0.21984,6,3,443.0,5.0,True,True,2.0,False,True
False,51.52733,-0.0529,4,2,66.0,5.0,True,True,1.0,False,False
False,51.52564,-0.02057,2,1,40.0,5.0,False,False,1.0,True,False
False,51.54032,-0.0505,1,1,20.0,5.0,False,False,1.5,True,False
True,51.42739,-0.20595,2,1,105.0,4.6,False,True,1.0,True,False
False,51.47703,-0.05886,3,1,49.0,5.0,True,False,1.0,False,True
False,51.4866,-0.18661,4,2,300.0,4.0,False,True,2.0,False,False
False,51.54938,-0.16507,2,1,99.0,4.25,False,True,1.0,True,False
False,51.45025,0.05593,1,1,25.0,4.75,False,False,1.0,False,False
False,51.54416,-0.06769,6,3,150.0,5.0,False,True,2.0,True,False
False,51.58919,-0.3356,1,1,19.0,4.45,False,False,1.5,True,False
False,51.52369,-0.19992,3,2,70.0,5.0,True,False,1.0,False,False
False,51.52801,-0.20228,2,1,31.0,4.2,True,False,2.5,False,True
True,51.44408,-0.02634,2,1,40.0,4.9,False,False,1.0,True,False
False,51.51985,-0.03193,4,2,45.0,,False,True,1.0,True,False
False,51.58046,0.02484,2,1,28.0,5.0,False,False,1.5,True,False
True,51.49046,-0.18233,4,2,280.0,4.75,True,True,2.0,False,True
False,51.39987,0.01343,6,2,69.0,4.8,False,True,1.0,True,False
False,51.5159,-0.18127,4,1,371.0,5.0,False,False,1.0,False,True
False,51.51606,-0.18031,4,1,371.0,,False,False,1.0,False,True
True,51.51476,-0.18114,4,2,303.0,4.43,False,True,1.0,False,True
False,51.53585,-0.09523,2,1,80.0,4.73,False,False,1.0,True,False
False,51.41002,-0.00203,5,3,69.0,5.0,False,True,2.5,True,False
False,51.47873,-0.0608,1,1,39.0,5.0,True,False,1.0,False,True
False,51.53676,-0.06907,2,1,85.0,,False,True,1.0,True,False
True,51.49249,-0.19653,6,3,475.0,,False,True,3.0,False,True
False,51.51727,-0.06219,5,2,84.0,4.57,False,True,1.0,False,True
False,51.51587,-0.17984,6,2,485.0,4.33,False,False,1.0,False,True
False,51.51168,-0.13393,5,2,220.0,4.8,True,True,2.0,True,False
True,51.46757,-0.03738,1,1,30.0,4.92,False,False,1.0,True,False
False,51.51381,-0.11928,4,2,253.0,5.0,True,True,2.0,False,False
False,51.45018,-0.1251,4,2,95.0,5.0,False,True,1.0,True,False
False,51.50657,-0.23111,5,2,168.0,4.5,False,True,1.0,True,False
False,51.48544,0.10391,1,1,15.0,4.68,False,False,1.0,False,False
False,51.50484,-0.05719,2,1,35.0,4.76,False,False,1.0,True,False
False,51.5081,-0.47522,1,1,30.0,4.75,False,False,1.0,True,False
False,51.44979,-0.11805,2,1,60.0,4.94,False,False,1.0,True,False
False,51.45856,-0.34019,3,1,70.0,,False,True,1.0,True,False
False,51.49432,-0.19627,7,3,244.0,4.71,True,True,2.5,False,False
False,51.52807,-0.35054,4,1,72.0,4.79,True,True,1.0,True,False
False,51.49126,-0.17345,9,5,1247.0,5.0,False,True,5.5,False,False
False,51.48687,-0.2061,4,1,120.0,4.89,False,True,1.0,False,False
False,51.53164,-0.33072,3,2,49.0,4.63,False,True,1.0,True,False
False,51.61897,-0.11605,2,1,37.0,,True,False,1.0,True,False
False,51.52104,-0.19737,2,1,125.0,,True,True,1.0,True,False
True,51.4814,-0.02658,1,1,32.0,4.9,False,False,1.0,False,False
False,51.39346,-0.0963,2,2,29.0,4.0,False,False,1.5,False,False
False,51.49557,-0.13114,1,1,75.0,5.0,False,False,1.0,True,False
False,51.49911,-0.01811,6,2,100.0,4.82,False,True,1.0,True,False
False,51.4552,-0.06808,4,2,115.0,5.0,False,True,1.0,True,False
False,51.55387,-0.05597,4,1,45.0,,True,True,1.0,True,False
False,51.51219,-0.1507,2,1,150.0,,True,True,1.0,True,False
False,51.48424,0.08083,1,1,30.0,4.53,True,False,0.0,True,False
False,51.53634,-0.1409,3,1,39.0,4.55,False,False,1.0,False,True
False,51.53592,-0.07187,1,1,28.0,,True,False,1.0,True,False
False,51.55353,0.12352,5,2,120.0,4.2,True,True,1.0,False,False
False,51.46361,-0.03505,2,2,40.0,4.38,True,False,1.5,True,False
False,51.4456,-0.00863,2,1,70.0,4.63,False,True,1.0,True,False
False,51.52086,-0.06745,6,2,155.0,4.37,True,True,1.0,True,False
False,51.54155,-0.35378,2,1,31.0,5.0,False,False,1.0,True,False
True,51.43208,-0.26378,2,1,65.0,4.92,True,False,1.0,True,False
False,51.57485,-0.02871,2,1,35.0,,False,False,1.5,True,False
True,51.52208,-0.11414,2,1,59.0,4.64,False,False,1.0,True,False
False,51.52887,-0.27485,4,1,50.0,,False,False,1.0,True,False
False,51.40367,-0.10447,1,1,35.0,5.0,True,False,1.5,True,False
False,51.55488,-0.14004,2,1,55.0,5.0,True,True,1.0,True,False
False,51.52263,-0.20149,2,1,35.0,,True,False,1.0,False,False
False,51.52253,-0.20108,2,1,45.0,,True,False,1.0,False,False
True,51.45788,-0.12055,1,1,37.0,5.0,False,False,1.5,False,False
False,51.52783,-0.12336,4,2,140.0,,False,True,1.0,False,False
False,51.4578,-0.11776,2,1,50.0,,False,True,1.0,True,False
False,51.4262,-0.05051,3,1,50.0,5.0,False,True,1.0,True,False
False,51.52521,-0.19695,5,2,69.0,4.86,False,True,1.0,False,True
True,51.61085,0.02172,2,1,80.0,4.7,True,True,1.0,True,False
False,51.40435,0.03642,1,1,49.0,4.67,True,False,1.0,True,False
False,51.50007,-0.22169,2,1,40.0,,False,False,1.0,True,False
False,51.53669,-0.21997,2,1,30.0,4.89,False,False,1.0,True,False
False,51.44795,-0.14057,1,1,70.0,,False,False,1.0,True,False
False,51.48351,-0.44081,2,1,47.0,4.67,True,False,3.0,False,True
False,51.45539,-0.03935,5,3,170.0,5.0,False,True,1.5,True,False
False,51.52441,-0.08167,2,1,126.0,4.77,True,False,1.0,True,False
False,51.43139,-0.13302,4,2,85.0,4.6,False,True,1.0,True,False
False,51.53101,-0.02457,1,1,52.0,4.67,False,False,1.0,True,False
False,51.52708,-0.13651,2,1,49.0,4.8,True,False,2.0,False,True
False,51.52744,-0.13673,3,1,53.0,4.8,True,False,2.5,False,True
False,51.56016,-0.06296,2,1,45.0,,False,False,1.0,True,False
False,51.49092,-0.14025,2,1,78.0,4.4,False,False,1.5,False,False
False,51.41349,0.00708,6,2,69.0,4.74,False,True,1.5,True,False
False,51.51514,0.05492,1,1,28.0,,True,False,1.0,True,False
False,51.49699,-0.0492,4,1,500.0,5.0,True,True,2.0,False,False
False,51.49817,-0.04923,2,1,400.0,5.0,True,True,1.0,False,False
False,51.49882,-0.04715,2,1,250.0,,True,True,1.0,False,False
False,51.54448,-0.24628,6,3,130.0,4.5,False,True,1.5,True,False
False,51.45418,-0.10743,6,3,130.0,5.0,False,True,2.0,True,False
False,51.47404,-0.1617,2,1,126.0,5.0,False,True,1.0,True,False
True,51.50903,-0.19488,4,1,74.0,4.5,True,True,1.0,False,True
False,51.50397,0.08985,2,1,65.0,5.0,True,True,1.0,True,False
False,51.43065,0.01908,2,1,88.0,,True,False,1.0,True,False
False,51.56197,0.00293,2,1,22.0,4.4,False,False,1.0,True,False
False,51.57076,-0.10909,2,1,90.0,5.0,False,True,1.0,True,False
True,51.50896,0.02015,2,1,40.0,4.97,False,False,1.0,True,False
False,51.49999,-0.25554,2,1,60.0,,True,True,1.0,True,False
False,51.51282,-0.15765,2,1,127.0,,False,True,1.0,True,False
False,51.51664,-0.12746,5,1,150.0,4.68,False,True,1.0,False,False
False,51.44413,-0.35521,4,2,120.0,4.82,False,True,1.0,True,False
False,51.51474,-0.12629,5,1,150.0,4.8,False,True,1.0,False,False
False,51.4791,-0.16736,2,1,128.0,4.5,False,True,2.5,True,False
False,51.59264,-0.03988,2,1,82.0,5.0,True,True,1.0,True,False
True,51.53259,0.07614,2,1,43.0,5.0,False,False,1.0,False,False
False,51.36641,-0.20738,2,1,19.0,5.0,True,False,1.0,True,False
False,51.42365,-0.03134,2,1,45.0,5.0,True,True,1.0,True,False
False,51.49309,-0.02457,16,3,277.0,3.0,False,True,2.5,False,False
False,51.55114,0.13589,9,4,207.0,,True,True,2.0,False,False
False,51.46748,-0.29083,2,1,83.0,,True,False,1.0,True,False
False,51.60838,-0.29397,6,3,199.0,,False,True,2.0,False,True
False,51.55416,-0.04527,3,2,212.0,3.2,False,True,1.0,True,False
False,51.48928,0.07782,3,1,30.0,,True,False,1.0,True,False
False,51.5513,-0.23104,1,1,45.0,,True,False,1.0,True,False
False,51.40379,-0.17271,4,1,50.0,,True,False,1.0,True,False
False,51.46006,-0.32606,2,1,65.0,,False,False,1.0,True,False
False,51.52496,-0.07515,2,1,385.0,,True,False,1.0,False,False
False,51.52378,-0.07727,3,1,345.0,5.0,True,False,1.0,False,False
False,51.5631,0.02194,8,4,80.0,5.0,False,True,1.5,True,False
False,51.52017,-0.11812,5,1,139.0,4.5,False,True,1.5,False,True
True,51.46571,-0.04113,2,1,33.0,4.97,False,False,1.0,True,False
False,51.48618,-0.05672,6,2,99.0,4.48,False,True,1.0,False,True
False,51.53603,-0.13946,2,1,80.0,4.44,False,False,1.0,True,False
True,51.51117,-0.19407,4,1,162.0,5.0,True,True,1.0,False,True
False,51.50717,-0.24771,2,1,45.0,4.6,False,False,1.0,True,False
False,51.47674,-0.06328,1,1,110.0,,False,False,1.5,True,False
False,51.52999,-0.07617,2,1,70.0,4.76,False,True,2.0,True,False
True,51.35616,0.09256,6,2,56.0,4.93,True,False,1.0,True,False
True,51.45777,-0.12414,2,1,100.0,4.88,True,True,1.0,True,False
False,51.52389,-0.19989,4,2,207.0,4.0,False,True,2.0,True,False
True,51.48973,-0.17715,2,1,70.0,4.69,False,True,1.0,False,False
False,51.52647,-0.05518,3,1,88.0,4.6,True,True,1.0,False,False
False,51.54939,-0.03921,2,1,100.0,,False,False,2.0,True,False
False,51.5299,-0.04744,1,1,40.0,,False,False,1.5,False,False
False,51.52432,-0.19782,2,1,45.0,4.0,False,False,1.0,True,False
False,51.4682,-0.17411,4,1,27.0,4.58,True,False,1.0,False,False
False,51.55407,-0.12789,2,1,49.0,4.86,False,False,1.0,True,False
False,51.57262,-0.11163,7,3,130.0,5.0,False,True,2.5,True,False
False,51.54752,-0.11442,2,1,63.0,4.36,False,False,2.0,True,False
False,51.52734,-0.1183,2,1,40.0,4.67,True,False,2.0,False,True
False,51.58227,0.20778,2,1,35.0,5.0,False,False,1.5,True,False
False,51.42223,-0.11017,1,1,19.0,5.0,True,False,1.0,False,False
False,51.51896,-0.18677,2,1,115.0,4.52,False,True,1.0,True,False
False,51.53526,-0.07126,2,1,135.0,5.0,False,True,1.0,True,False
True,51.4776,-0.22025,4,2,189.0,4.88,False,True,1.5,False,True
False,51.45034,-0.09944,9,4,350.0,5.0,False,True,2.0,True,False
False,51.4749,-0.0471,1,1,30.0,4.95,True,False,4.0,False,True
False,51.56831,-0.12817,2,1,33.0,4.91,True,False,1.5,True,False
False,51.4694,-0.12373,3,1,95.0,4.37,False,True,1.0,True,False
False,51.46366,-0.08047,6,3,200.0,5.0,False,True,3.5,True,False
False,51.46994,-0.05171,2,1,35.0,4.69,False,False,1.0,True,False
False,51.46731,-0.1349,6,2,100.0,4.7,False,True,1.0,True,False
True,51.49281,-0.11583,1,1,38.0,4.81,True,False,1.5,False,False
False,51.54085,-0.20654,6,3,507.0,5.0,True,True,2.0,False,True
False,51.48592,-0.1116,2,1,88.0,,True,False,1.0,True,False
False,51.555,0.12953,4,3,280.0,,True,True,2.0,True,False
False,51.55107,-0.06652,1,1,29.0,4.4,True,False,0.0,False,False
False,51.50994,-0.06753,2,1,80.0,,True,True,1.5,True,False
False,51.53231,-0.09193,1,1,45.0,,False,False,1.0,True,False
False,51.50992,-0.0709,4,1,151.0,4.22,False,True,1.0,True,False
False,51.41868,-0.28721,2,1,39.0,5.0,False,False,1.0,True,False
True,51.52416,-0.09271,3,1,95.0,5.0,False,False,1.0,False,False
False,51.53844,-0.0542,4,2,350.0,,False,True,1.0,True,False
False,51.56803,-0.09804,2,1,60.0,,False,False,1.0,True,False
False,51.35362,-0.19868,2,1,85.0,5.0,False,True,1.5,True,False
False,51.5263,-0.18652,1,1,62.0,4.67,False,False,1.0,True,False
False,51.5232,-0.08163,4,2,65.0,4.76,False,True,1.0,False,False
False,51.47123,-0.19817,7,3,350.0,4.84,False,True,3.5,False,False
False,51.51327,-0.13708,1,1,129.0,3.67,False,True,1.0,True,False
False,51.45637,-0.14435,6,2,160.0,5.0,False,True,1.0,True,False
False,51.49839,-0.19915,2,1,271.0,,True,False,1.0,False,True
False,51.37064,0.08412,2,1,40.0,4.83,True,True,1.0,True,False
False,51.50023,-0.19882,2,1,271.0,,True,False,1.0,False,True
False,51.5188,-0.48254,4,1,97.0,,True,False,1.0,False,False
False,51.51938,-0.4841,4,1,106.0,4.0,True,False,1.0,False,False
False,51.51925,-0.48247,2,1,62.0,5.0,True,False,1.0,False,False
False,51.52039,-0.48385,2,1,67.0,5.0,True,False,1.0,False,False
True,51.52264,-0.26743,2,1,60.0,4.92,False,False,1.0,True,False
True,51.52574,-0.09712,2,1,173.0,4.35,False,True,1.0,True,False
False,51.38723,-0.3082,1,1,50.0,,True,False,1.0,True,False
False,51.49178,-0.18771,2,1,105.0,,True,False,1.0,True,False
False,51.54866,0.05177,1,1,22.0,4.86,True,False,1.0,True,False
False,51.49084,-0.13853,3,1,277.0,3.88,False,True,1.0,False,False
False,51.48378,-0.1868,4,2,180.0,5.0,False,True,2.0,False,False
False,51.52429,-0.05767,4,2,181.0,,False,True,1.0,True,False
False,51.5335,-0.23836,1,1,21.0,4.0,False,False,1.0,True,False
True,51.43934,-0.19484,2,1,50.0,4.92,True,False,1.0,True,False
False,51.51213,-0.35466,1,3,150.0,4.33,True,True,1.0,True,False
False,51.50491,0.07146,4,1,110.0,,True,False,0.0,True,False
False,51.55618,-0.13189,4,2,110.0,5.0,False,True,1.0,True,False
True,51.49098,-0.21221,1,1,28.0,4.74,False,False,1.0,True,False
True,51.3921,-0.3073,2,1,70.0,4.85,False,True,1.0,True,False
False,51.51136,-0.22421,1,1,40.0,4.0,False,False,1.0,True,False
False,51.58561,-0.02608,2,1,40.0,5.0,False,False,1.0,True,False
False,51.38608,-0.10678,2,1,54.0,5.0,False,False,1.0,True,False
True,51.46165,-0.19818,5,2,125.0,4.45,True,True,2.0,True,False
True,51.60171,0.23129,6,3,189.0,4.5,False,True,1.5,False,False
True,51.51501,-0.19797,4,2,216.0,4.64,False,True,1.0,False,True
False,51.58944,-0.11683,3,1,80.0,4.0,False,True,1.0,False,True
False,51.49421,-0.18822,6,2,346.0,3.67,True,True,2.0,False,True
False,51.53768,-0.13572,1,1,25.0,4.67,False,False,1.0,True,False
False,51.51636,-0.21007,2,1,154.0,4.55,True,True,1.0,False,True
False,51.54247,-0.09017,4,2,130.0,5.0,False,True,1.0,True,False
False,51.51683,-0.18872,2,1,80.0,5.0,False,True,1.0,True,False
False,51.48588,0.02058,6,3,146.0,4.61,False,True,2.5,True,False
False,51.51577,-0.19032,5,2,157.0,4.62,True,True,1.0,True,False
False,51.54986,-0.14091,5,1,144.0,4.64,False,True,1.0,True,False
False,51.60121,-0.18884,8,4,150.0,,True,True,2.0,True,False
True,51.45188,-0.19749,6,2,150.0,4.64,False,False,1.0,True,False
False,51.43201,-0.22345,2,1,65.0,5.0,False,False,1.0,True,False
False,51.52006,-0.12035,2,1,140.0,4.73,True,True,1.0,True,False
False,51.50306,-0.1116,6,3,262.0,4.54,True,True,2.0,False,True
True,51.45716,-0.07249,2,1,80.0,4.86,False,True,1.0,True,False
False,51.38971,-0.04203,2,1,30.0,4.9,False,False,1.0,True,False
False,51.46928,-0.19668,2,1,24.0,4.0,True,False,1.5,True,False
False,51.54903,-0.0433,4,2,165.0,4.75,False,True,2.5,True,False
False,51.54078,-0.46963,2,1,28.0,4.89,False,False,1.0,True,False
False,51.47767,-0.27673,2,1,70.0,4.5,False,False,1.0,True,False
False,51.61675,-0.1828,4,1,58.0,,False,False,1.0,False,False
False,51.61676,-0.18407,2,1,55.0,,False,False,1.0,False,False
False,51.50672,-0.00793,6,2,156.0,5.0,True,True,1.0,True,False
False,51.61845,-0.18242,4,1,45.0,,False,True,1.0,False,False
False,51.5321,-0.08747,3,1,79.0,4.38,False,True,1.0,False,False
False,51.59988,-0.33802,1,1,34.0,4.96,False,False,1.5,True,False
False,51.48321,-0.12499,6,1,95.0,4.53,True,False,1.0,True,False
False,51.3537,-0.19729,4,2,100.0,,False,True,1.0,True,False
True,51.54268,-0.1084,5,3,264.0,5.0,False,True,2.0,False,True
False,51.58719,-0.08538,2,1,27.0,5.0,False,False,1.0,True,False
False,51.54081,-0.46887,2,1,28.0,5.0,False,False,1.0,True,False
True,51.44838,-0.13056,2,1,70.0,4.97,False,True,1.0,True,False
False,51.60578,-0.11799,2,1,150.0,4.75,False,True,1.0,True,False
False,51.48607,0.08169,2,1,60.0,,True,False,1.0,True,False
False,51.58789,-0.01439,4,2,65.0,4.75,False,True,1.0,True,False
False,51.51297,-0.03067,1,1,40.0,5.0,True,False,1.0,True,False
False,51.52185,-0.1174,1,1,56.0,,False,False,1.0,True,False
False,51.59928,-0.03701,3,1,26.0,4.37,False,False,1.0,False,False
False,51.52504,-0.08133,4,2,229.0,4.42,False,True,2.0,True,False
False,51.3671,-0.0969,2,1,80.0,4.69,False,True,1.0,False,False
False,51.57724,0.08806,1,1,31.0,,False,False,1.0,True,False
False,51.53151,-0.20892,2,1,130.0,4.76,False,True,1.0,True,False
False,51.59813,-0.0385,3,1,30.0,4.63,False,False,1.0,False,False
False,51.55785,-0.21301,16,7,400.0,4.44,False,True,2.5,False,True
False,51.52717,-0.05166,2,1,46.0,4.91,True,False,1.0,False,False
False,51.53098,-0.1855,3,2,110.0,5.0,False,True,1.0,True,False
False,51.57434,-0.07801,2,1,22.0,5.0,False,False,1.0,True,False
False,51.5646,-0.01325,3,1,65.0,,False,False,1.0,True,False
False,51.5728,-0.42339,2,1,48.0,,True,False,1.0,True,False
False,51.51401,-0.12249,2,1,169.0,4.57,True,True,1.0,False,True
False,51.51158,-0.04347,2,1,38.0,4.33,False,False,1.0,True,False
False,51.46866,-0.1462,2,1,45.0,4.88,False,True,1.0,True,False
False,51.55703,0.07347,2,1,50.0,,True,False,1.0,True,False
False,51.50776,0.02137,4,1,183.0,4.5,False,True,1.0,True,False
False,51.52734,-0.08975,4,2,106.0,5.0,False,True,2.0,True,False
True,51.54215,-0.06617,1,1,40.0,4.94,True,False,1.0,False,False
False,51.54281,-0.1339,2,1,50.0,4.76,True,False,1.0,True,False
False,51.54564,-0.10078,1,1,65.0,,False,False,2.0,True,False
False,51.56952,-0.07432,4,2,126.0,,False,True,1.0,True,False
False,51.53771,-0.10475,1,1,60.0,4.8,True,True,1.0,True,False
True,51.5136,-0.03717,4,1,66.0,4.83,True,True,2.0,True,False
False,51.48773,0.10098,3,2,30.0,5.0,False,False,1.0,True,False
True,51.47649,-0.16584,5,4,237.0,5.0,False,True,1.0,False,True
False,51.34152,-0.05582,1,1,35.0,,True,False,1.5,False,False
False,51.62475,-0.04829,4,2,75.0,4.8,False,True,1.5,True,False
False,51.34288,-0.0587,1,1,35.0,3.0,True,False,1.0,False,False
False,51.34266,-0.05704,1,1,35.0,,True,False,1.0,False,False
False,51.34298,-0.05845,1,1,35.0,,True,False,1.0,False,False
True,51.54061,-0.08585,2,1,87.0,4.89,False,True,1.0,False,False
False,51.39694,-0.13056,2,1,25.0,5.0,False,False,1.0,True,False
False,51.45871,-0.16372,2,1,122.0,4.57,True,True,1.0,False,False
False,51.55981,-0.11584,4,2,80.0,,False,False,1.0,True,False
False,51.49315,-0.19839,2,1,75.0,4.5,False,False,1.0,True,False
False,51.49089,-0.16629,4,1,208.0,4.5,True,False,1.0,False,True
False,51.5147,-0.32367,2,1,50.0,,False,False,1.5,True,False
False,51.49101,-0.16495,4,1,208.0,4.75,True,False,1.0,False,True
False,51.49262,-0.16637,4,1,208.0,5.0,True,False,1.0,False,True
False,51.63379,-0.14619,2,1,35.0,4.78,False,False,1.0,True,False
False,51.34518,-0.06216,2,1,69.0,4.47,False,True,1.0,True,False
False,51.5157,-0.06156,4,2,150.0,4.71,False,True,1.0,False,False
False,51.48073,-0.03209,2,1,80.0,4.69,True,True,1.0,True,False
False,51.49735,-0.18487,4,2,880.0,,True,True,2.0,False,True
False,51.50554,-0.09451,6,2,180.0,4.67,False,True,1.0,True,False
False,51.48727,-0.0984,1,1,45.0,5.0,False,False,1.0,False,False
False,51.52264,-0.19413,1,1,30.0,,False,False,1.0,True,False
False,51.49907,-0.04792,1,1,50.0,,False,False,1.0,True,False
False,51.49507,-0.10668,10,3,1100.0,5.0,False,True,2.5,False,True
False,51.55481,-0.19538,2,1,50.0,,False,False,1.0,True,False
True,51.49354,-0.07844,4,2,109.0,4.95,False,True,1.0,False,True
False,51.49932,-0.11215,2,1,60.0,4.81,False,False,1.0,True,False
False,51.49957,-0.20959,4,2,200.0,4.33,True,True,1.0,True,False
False,51.51998,-0.15983,4,2,289.0,4.39,False,True,2.0,False,False
False,51.48995,-0.1817,4,2,231.0,3.25,False,False,1.0,False,True
False,51.48996,-0.18126,2,1,169.0,4.0,False,False,1.0,False,True
True,51.38936,-0.10497,4,2,60.0,4.73,False,True,2.0,True,False
False,51.54076,-0.05141,2,1,33.0,4.8,False,False,1.0,True,False
False,51.58049,-0.35582,4,2,25.0,5.0,False,False,1.5,True,False
False,51.49107,-0.16386,4,1,173.0,4.5,False,True,1.0,False,True
False,51.44383,-0.1257,2,2,27.0,,True,False,1.0,True,False
False,51.58751,-0.19908,1,1,45.0,,True,False,1.5,True,False
False,51.50829,-0.24366,2,1,30.0,4.8,False,False,1.0,True,False
False,51.50188,0.03571,7,3,186.0,,False,True,2.0,True,False
True,51.52195,-0.15205,2,1,106.0,4.0,True,False,1.0,False,True
False,51.52968,-0.04884,4,1,105.0,,False,True,1.0,True,False
False,51.51424,-0.18819,4,2,317.0,4.77,False,True,2.0,False,True
False,51.51583,-0.23334,2,1,51.0,4.4,False,True,1.0,False,False
True,51.55454,-0.07914,3,1,75.0,4.83,False,True,1.0,True,False
False,51.49237,-0.10125,2,1,60.0,,False,False,1.0,True,False
False,51.56734,-0.24708,1,1,52.0,,False,False,1.0,True,False
False,51.50299,-0.31712,4,1,40.0,,True,True,1.0,True,False
